id,пол,возраст,предпочтение,пройденные_курсы,количество_курсов,оценка
37,М,31,Разработка игр,Python : от основ до подготовки к ОГЭ и создания игр,12,9
37,М,31,Разработка игр,Введение в Unity,12,10
37,М,31,Разработка игр,Уроки Unity 3D - Разработка игр | Занятия для детей,12,9
37,М,31,Разработка игр,C# для Unity. Часть 1. Консоль,12,10
37,М,31,Разработка игр,Создание игр на Unreal Engine,12,10
37,М,31,Разработка игр,3D моделирование в Blender. Основы работы для GameDev,12,10
37,М,31,Разработка игр,Unity Базовый курс 3D,12,9
37,М,31,Разработка игр,Полный курс разработки 3D игр Unity для новичков,12,3
37,М,31,Разработка игр,Пользователь AmoCRM,12,10
37,М,31,Разработка игр,Курс по Adobe Illustrator - с нуля до результата,12,2
37,М,31,Разработка игр,"Воркшоп ""FullStack—приложение за час"". Java, React.JS, MySQL",12,9
38,Ж,20,Языки программирования,"""Поколение Python"": курс для начинающих",3,9
38,Ж,20,Языки программирования,Оконные функции SQL,3,9
38,Ж,20,Языки программирования,Олимпиадная математика для учащихся 3 класса. Сертификат,3,8
39,Ж,27,Графический дизайн,Figma — это просто! Бесплатный курс по веб-дизайну с практикой,16,10
39,Ж,27,Графический дизайн,Основы дизайна интерфейсов,16,10
39,Ж,27,Графический дизайн,Инструменты дизайнера Photoshop и Illustrator. Пакет 2-х курсов!,16,10
39,Ж,27,Графический дизайн,Лазерные технологии,16,10
39,Ж,27,Графический дизайн,Цифровая история искусства: новая реальность культуры,16,5
